2, 'அகக்கடல்', '', 'girl', 'nithiththurai.com', 'அ'
6374, 'கொற்றவிளக்கு', '', 'girl', 'nithiththurai.com', 'கொ'
6375, 'கொற்றவிறலி', '', 'girl', 'nithiththurai.com', 'கொ'
6376, 'கொற்றவெண்ணி', '', 'girl', 'nithiththurai.com', 'கொ'
6377, 'கொற்றவேங்கை', '', 'girl', 'nithiththurai.com', 'கொ'
6378, 'கொற்றவேல்', '', 'girl', 'nithiththurai.com', 'கொ'
6379, 'கொற்றவை', '', 'girl', 'nithiththurai.com', 'கொ'
6380, 'கொன்றை', '', 'girl', 'nithiththurai.com', 'கொ'
6381, 'கொன்றைக்கனி', '', 'girl', 'nithiththurai.com', 'கொ'
6382, 'கொன்றைக்குழல்', '', 'girl', 'nithiththurai.com', 'கொ'
6383, 'கொன்றைக்கோதை', '', 'girl', 'nithiththurai.com', 'கொ'
6384, 'கொன்றைச்செல்வி', '', 'girl', 'nithiththurai.com', 'கொ'
6385, 'கொன்றைசூடி', '', 'girl', 'nithiththurai.com', 'கொ'
6386, 'கொன்றைத்தொடை', '', 'girl', 'nithiththurai.com', 'கொ'
6387, 'கொன்றையம்பொழல்', '', 'girl', 'nithiththurai.com', 'கொ'
6388, 'கொன்றையம்மா', '', 'girl', 'nithiththurai.com', 'கொ'
6389, 'கொன்றையரசி', '', 'girl', 'nithiththurai.com', 'கொ'
6390, 'கொன்றையரசு', '', 'girl', 'nithiththurai.com', 'கொ'
6391, 'கொன்றையழகி', '', 'girl', 'nithiththurai.com', 'கொ'
6392, 'கொன்றையழகு', '', 'girl', 'nithiththurai.com', 'கொ'
6393, 'கொன்றையினியாள்', '', 'girl', 'nithiththurai.com', 'கொ'
6394, 'கொன்றையூராள்', '', 'girl', 'nithiththurai.com', 'கொ'
6395, 'கொன்றையெழில்', '', 'girl', 'nithiththurai.com', 'கொ'
6396, 'கொன்றையெழிலி', '', 'girl', 'nithiththurai.com', 'கொ'
6397, 'கொன்றையொளி', '', 'girl', 'nithiththurai.com', 'கொ'
6398, 'கொன்றைவாணி', '', 'girl', 'nithiththurai.com', 'கொ'
6402, 'கோ', '', 'girl', 'nithiththurai.com', 'கோ'
6403, 'கோக்கடல்', '', 'girl', 'nithiththurai.com', 'கோ'
6404, 'கோக்கண்ணி', '', 'girl', 'nithiththurai.com', 'கோ'
6405, 'கோக்கணை', '', 'girl', 'nithiththurai.com', 'கோ'
6406, 'கோக்குமரி', '', 'girl', 'nithiththurai.com', 'கோ'
6407, 'கோக்குயில்', '', 'girl', 'nithiththurai.com', 'கோ'
6408, 'கோக்கோதை', '', 'girl', 'nithiththurai.com', 'கோ'
6409, 'கோச்சிலம்பு', '', 'girl', 'nithiththurai.com', 'கோ'
6410, 'கோச்செல்வி', '', 'girl', 'nithiththurai.com', 'கோ'
6411, 'கோச்சேய்', '', 'girl', 'nithiththurai.com', 'கோ'
6412, 'கோச்சொல்', '', 'girl', 'nithiththurai.com', 'கோ'
6413, 'கோத்தங்கை', '', 'girl', 'nithiththurai.com', 'கோ'
6414, 'கோத்தமிழ்', '', 'girl', 'nithiththurai.com', 'கோ'
6415, 'கோத்தாய்', '', 'girl', 'nithiththurai.com', 'கோ'
6416, 'கோத்தானை', '', 'girl', 'nithiththurai.com', 'கோ'
6417, 'கோத்திறல்', '', 'girl', 'nithiththurai.com', 'கோ'
6418, 'கோத்துணை', '', 'girl', 'nithiththurai.com', 'கோ'
6419, 'கோத்தென்றல்', '', 'girl', 'nithiththurai.com', 'கோ'
6420, 'கோத்தேவி', '', 'girl', 'nithiththurai.com', 'கோ'
6421, 'கோநெறி', '', 'girl', 'nithiththurai.com', 'கோ'
6422, 'கோப்பரிதி', '', 'girl', 'nithiththurai.com', 'கோ'
6423, 'கோப்பெண்டு', '', 'girl', 'nithiththurai.com', 'கோ'
6424, 'கோப்பெருந்தேவி', '', 'girl', 'nithiththurai.com', 'கோ'
6425, 'கோமகள்', '', 'girl', 'nithiththurai.com', 'கோ'
6426, 'கோமங்கை', '', 'girl', 'nithiththurai.com', 'கோ'
6427, 'கோமடந்தை', '', 'girl', 'nithiththurai.com', 'கோ'
6428, 'கோமணி', '', 'girl', 'nithiththurai.com', 'கோ'
6429, 'கோமதி', '', 'girl', 'nithiththurai.com', 'கோ'
6430, 'கோமயில்', '', 'girl', 'nithiththurai.com', 'கோ'
6431, 'கோமலர்', '', 'girl', 'nithiththurai.com', 'கோ'
6432, 'கோமாலை', '', 'girl', 'nithiththurai.com', 'கோ'
6433, 'கோமுடி', '', 'girl', 'nithiththurai.com', 'கோ'
6434, 'கோமுத்து', '', 'girl', 'nithiththurai.com', 'கோ'
6435, 'கோமுரசு', '', 'girl', 'nithiththurai.com', 'கோ'
6436, 'கோவணி', '', 'girl', 'nithiththurai.com', 'கோ'
6437, 'கோவல்லி', '', 'girl', 'nithiththurai.com', 'கோ'
6438, 'கோவழகி', '', 'girl', 'nithiththurai.com', 'கோ'
6439, 'கோவள்', '', 'girl', 'nithiththurai.com', 'கோ'
6440, 'கோவாணி', '', 'girl', 'nithiththurai.com', 'கோ'
6441, 'கோவூராள்', '', 'girl', 'nithiththurai.com', 'கோ'
6442, 'கோவெயினி', '', 'girl', 'nithiththurai.com', 'கோ'
6443, 'கோவெழில்', '', 'girl', 'nithiththurai.com', 'கோ'
6444, 'கோவேங்கை', '', 'girl', 'nithiththurai.com', 'கோ'
6445, 'கோவேல்', '', 'girl', 'nithiththurai.com', 'கோ'
6446, 'கோவேள்', '', 'girl', 'nithiththurai.com', 'கோ'
6447, 'கோடை', 'பருவங்களில் ஒன்று', 'girl', 'nithiththurai.com', 'கோ'
6448, 'கோடைக்கானல்', '', 'girl', 'nithiththurai.com', 'கோ'
6449, 'கோடைநிலவு', '', 'girl', 'nithiththurai.com', 'கோ'
6450, 'கோடைநிலா', '', 'girl', 'nithiththurai.com', 'கோ'
6451, 'கோடைநிழல்', '', 'girl', 'nithiththurai.com', 'கோ'
6452, 'கோடைப்புனல்', '', 'girl', 'nithiththurai.com', 'கோ'
6453, 'கோடைவானம்', '', 'girl', 'nithiththurai.com', 'கோ'
6454, 'கோதை', '', 'girl', 'nithiththurai.com', 'கோ'
6455, 'கோதைக்கிளி', '', 'girl', 'nithiththurai.com', 'கோ'
6456, 'கோதைக்குழலி', '', 'girl', 'nithiththurai.com', 'கோ'
6457, 'கோதைச்செல்வி', '', 'girl', 'nithiththurai.com', 'கோ'
6458, 'கோதைநெஞ்சள்', '', 'girl', 'nithiththurai.com', 'கோ');
INSERT INTO `names` `id`, `name`, `meaning`, `gender`, `source`, `prefix`) VALUES
6459, 'கோதைமகள்', '', 'girl', 'nithiththurai.com', 'கோ'
6460, 'கோதைமங்கை', '', 'girl', 'nithiththurai.com', 'கோ'
6461, 'கோதைமடந்தை', '', 'girl', 'nithiththurai.com', 'கோ'
6462, 'கோதைமணி', '', 'girl', 'nithiththurai.com', 'கோ'
6463, 'கோதைமயில்', '', 'girl', 'nithiththurai.com', 'கோ'
6464, 'கோதைமலர்', '', 'girl', 'nithiththurai.com', 'கோ'
6465, 'கோதைமான்', '', 'girl', 'nithiththurai.com', 'கோ'
6466, 'கோதைமுத்து', '', 'girl', 'nithiththurai.com', 'கோ'
6467, 'கோதைமுறுவல்', '', 'girl', 'nithiththurai.com', 'கோ'
6468, 'கோதையமுதம்', '', 'girl', 'nithiththurai.com', 'கோ'
6469, 'கோதையமுது', '', 'girl', 'nithiththurai.com', 'கோ'
6470, 'கோதையரசி', '', 'girl', 'nithiththurai.com', 'கோ'
6471, 'கோதையரி', '', 'girl', 'nithiththurai.com', 'கோ'
6472, 'கோதையருவி', '', 'girl', 'nithiththurai.com', 'கோ'
6473, 'கோதையல்லி', '', 'girl', 'nithiththurai.com', 'கோ'
6474, 'தோதையலரி', '', 'girl', 'nithiththurai.com', 'தோ'
6475, 'கோதையழகி', '', 'girl', 'nithiththurai.com', 'கோ'
6476, 'கோதையழகு', '', 'girl', 'nithiththurai.com', 'கோ'
6477, 'கோதையள்', '', 'girl', 'nithiththurai.com', 'கோ'
6478, 'கோதையாள்', '', 'girl', 'nithiththurai.com', 'கோ'
6479, 'கோதையின்பம்', '', 'girl', 'nithiththurai.com', 'கோ'
6480, 'கோதையினியள்', '', 'girl', 'nithiththurai.com', 'கோ'
6481, 'கோதையினியாள்', '', 'girl', 'nithiththurai.com', 'கோ'
6482, 'கோதையெழில்', '', 'girl', 'nithiththurai.com', 'கோ'
6483, 'கோதையெழிலி', '', 'girl', 'nithiththurai.com', 'கோ'
6484, 'கோதையொளி', '', 'girl', 'nithiththurai.com', 'கோ'
6485, 'கோதைவடிவு', '', 'girl', 'nithiththurai.com', 'கோ'
6486, 'கோதைவாணி', '', 'girl', 'nithiththurai.com', 'கோ'
6487, 'கோதைவேல்', '', 'girl', 'nithiththurai.com', 'கோ'
6488, 'கோல்', 'செங்கோல், திரட்சி, துலாக்கோல்', 'girl', 'nithiththurai.com', 'கோ'
6489, 'கோல்வடிவு', '', 'girl', 'nithiththurai.com', 'கோ'
6490, 'கோல்வல்லாள்', '', 'girl', 'nithiththurai.com', 'கோ'
6491, 'கோல்வல்லி', '', 'girl', 'nithiththurai.com', 'கோ'
6492, 'கோல்வளை', '', 'girl', 'nithiththurai.com', 'கோ'
6493, 'கோல்வேங்கை', '', 'girl', 'nithiththurai.com', 'கோ'
6494, 'கோலணி', '', 'girl', 'nithiththurai.com', 'கோ'
6495, 'கோலரசி', '', 'girl', 'nithiththurai.com', 'கோ'
6496, 'கோலரசு', '', 'girl', 'nithiththurai.com', 'கோ'
6497, 'கோலரண்', '', 'girl', 'nithiththurai.com', 'கோ'
6498, 'கோலழகி', '', 'girl', 'nithiththurai.com', 'கோ'
6499, 'கோலழகு', '', 'girl', 'nithiththurai.com', 'கோ'
6500, 'கோலெழில்', '', 'girl', 'nithiththurai.com', 'கோ'
6501, 'கோலெழிலி', '', 'girl', 'nithiththurai.com', 'கோ'
6502, 'கோலேந்தி', '', 'girl', 'nithiththurai.com', 'கோ'
6503, 'கோலொளி', '', 'girl', 'nithiththurai.com', 'கோ'
6504, 'கோற்கோதை', '', 'girl', 'nithiththurai.com', 'கோ'
6505, 'கோற்சிலம்பு', '', 'girl', 'nithiththurai.com', 'கோ'
6506, 'கோற்செல்வி', '', 'girl', 'nithiththurai.com', 'கோ'
6507, 'கோற்சேய்', '', 'girl', 'nithiththurai.com', 'கோ'
6508, 'கோற்றொடி', '', 'girl', 'nithiththurai.com', 'கோ'
6509, 'கோன்மகள்', '', 'girl', 'nithiththurai.com', 'கோ'
6510, 'கோன்மங்கை', '', 'girl', 'nithiththurai.com', 'கோ'
6511, 'கோன்மடந்தை', '', 'girl', 'nithiththurai.com', 'கோ'
6512, 'கோன்மணி', '', 'girl', 'nithiththurai.com', 'கோ'
6513, 'கோன்மதி', '', 'girl', 'nithiththurai.com', 'கோ'
6514, 'கோனங்கை', '', 'girl', 'nithiththurai.com', 'கோ'
6515, 'கோனிலவு', '', 'girl', 'nithiththurai.com', 'கோ'
6516, 'கோனிலா', '', 'girl', 'nithiththurai.com', 'கோ'
6517, 'கோனெறி', '', 'girl', 'nithiththurai.com', 'கோ'
6518, 'கோலம்', '', 'girl', 'nithiththurai.com', 'கோ'
6519, 'கோலக்கடல்', '', 'girl', 'nithiththurai.com', 'கோ'
6520, 'கோலக்கண்ணி', '', 'girl', 'nithiththurai.com', 'கோ'
6521, 'கோலக்கணை', '', 'girl', 'nithiththurai.com', 'கோ'
6522, 'கோலக்கதிர்', '', 'girl', 'nithiththurai.com', 'கோ'
6523, 'கோலக்கயம்', '', 'girl', 'nithiththurai.com', 'கோ'
6524, 'கோலக்கயல்', '', 'girl', 'nithiththurai.com', 'கோ'
6525, 'கோலக்கலம்', '', 'girl', 'nithiththurai.com', 'கோ'
6526, 'கோலக்கலை', '', 'girl', 'nithiththurai.com', 'கோ'
6527, 'கோலக்கனி', '', 'girl', 'nithiththurai.com', 'கோ'
6528, 'கோலக்கா', '', 'girl', 'nithiththurai.com', 'கோ'
6529, 'கோலக்கானல்', '', 'girl', 'nithiththurai.com', 'கோ'
6530, 'கோலக்கிள்ளை', '', 'girl', 'nithiththurai.com', 'கோ'
6531, 'கோலக்கிளி', '', 'girl', 'nithiththurai.com', 'கோ'
6532, 'கோலக்குட்டி', '', 'girl', 'nithiththurai.com', 'கோ'
6533, 'கோலக்குமரி', '', 'girl', 'nithiththurai.com', 'கோ'
6534, 'கோலக்குயில்', '', 'girl', 'nithiththurai.com', 'கோ'
6535, 'கோலக்குழல்', '', 'girl', 'nithiththurai.com', 'கோ'
6536, 'கோலக்குழலி', '', 'girl', 'nithiththurai.com', 'கோ'
6537, 'கோலக்குழை', '', 'girl', 'nithiththurai.com', 'கோ'
6538, 'கோலக்குறிஞ்சி', '', 'girl', 'nithiththurai.com', 'கோ'
6539, 'கோலக்கூடல்', '', 'girl', 'nithiththurai.com', 'கோ'
6540, 'கோலக்கூந்தல்', '', 'girl', 'nithiththurai.com', 'கோ'
6541, 'கோலக்கொடி', '', 'girl', 'nithiththurai.com', 'கோ'
6542, 'கோலக்கொழுந்து', '', 'girl', 'nithiththurai.com', 'கோ'
6543, 'கோலக்கொன்றை', '', 'girl', 'nithiththurai.com', 'கோ'
6544, 'கோலக்கோதை', '', 'girl', 'nithiththurai.com', 'கோ'
6545, 'கோலச்சாந்து', '', 'girl', 'nithiththurai.com', 'கோ'
6546, 'கோலச்சாரல்', '', 'girl', 'nithiththurai.com', 'கோ'
6547, 'கோலச்சிட்டு', '', 'girl', 'nithiththurai.com', 'கோ'
6548, 'கோலச்சிலம்பு', '', 'girl', 'nithiththurai.com', 'கோ'
6549, 'கோலச்சுடர்', '', 'girl', 'nithiththurai.com', 'கோ'
6550, 'கோலச்சுனை', '', 'girl', 'nithiththurai.com', 'கோ'
6551, 'கோலச்செருந்தி', '', 'girl', 'nithiththurai.com', 'கோ'
6552, 'கோலச்செல்வி', '', 'girl', 'nithiththurai.com', 'கோ'
6553, 'கோலச்சோலை', '', 'girl', 'nithiththurai.com', 'கோ'
6554, 'கோலத்தங்கம்', '', 'girl', 'nithiththurai.com', 'கோ'
6555, 'கோலத்தங்கை', '', 'girl', 'nithiththurai.com', 'கோ'
6556, 'கோலத்தமிழ்', '', 'girl', 'nithiththurai.com', 'கோ'
6557, 'கோலத்தலைவி', '', 'girl', 'nithiththurai.com', 'கோ'
6558, 'கோலத்தழை', '', 'girl', 'nithiththurai.com', 'கோ'
6559, 'கோலத்தாமரை', '', 'girl', 'nithiththurai.com', 'கோ'
6560, 'கோலத்தாய்', '', 'girl', 'nithiththurai.com', 'கோ'
6561, 'கோலத்தானை', '', 'girl', 'nithiththurai.com', 'கோ'
6562, 'கோலத்திங்கள்', '', 'girl', 'nithiththurai.com', 'கோ'
6563, 'கோலத்திரு', '', 'girl', 'nithiththurai.com', 'கோ'
6564, 'கோலத்திறல்', '', 'girl', 'nithiththurai.com', 'கோ'
6565, 'கோலத்துளசி', '', 'girl', 'nithiththurai.com', 'கோ'
6566, 'கோலத்தென்றல்', '', 'girl', 'nithiththurai.com', 'கோ'
6567, 'கோலத்தேவி', '', 'girl', 'nithiththurai.com', 'கோ'
6568, 'கோலத்தேன்', '', 'girl', 'nithiththurai.com', 'கோ'
6569, 'கோலத்தொடை', '', 'girl', 'nithiththurai.com', 'கோ'
6570, 'கோலத்தோகை', '', 'girl', 'nithiththurai.com', 'கோ'
6571, 'கோலநகை', '', 'girl', 'nithiththurai.com', 'கோ'
6572, 'கோலநங்கை', '', 'girl', 'nithiththurai.com', 'கோ'
6573, 'கோலநிலவு', '', 'girl', 'nithiththurai.com', 'கோ'
6574, 'கோலநிலா', '', 'girl', 'nithiththurai.com', 'கோ'
6575, 'கோலநெய்தல்', '', 'girl', 'nithiththurai.com', 'கோ'
6576, 'கோலநெறி', '', 'girl', 'nithiththurai.com', 'கோ'
6577, 'கோலப்பகல்', '', 'girl', 'nithiththurai.com', 'கோ'
6578, 'கோலப்பண்', '', 'girl', 'nithiththurai.com', 'கோ'
6579, 'கோலப்பணை', '', 'girl', 'nithiththurai.com', 'கோ'
6580, 'கோலப்பரிதி', '', 'girl', 'nithiththurai.com', 'கோ'
6581, 'கோலப்பிடி', '', 'girl', 'nithiththurai.com', 'கோ'
6582, 'கோலப்பிணை', '', 'girl', 'nithiththurai.com', 'கோ'
6583, 'கோலப்பிறை', '', 'girl', 'nithiththurai.com', 'கோ'
6584, 'கோலப்புகழ்', '', 'girl', 'nithiththurai.com', 'கோ'
6585, 'கோலப்புணை', '', 'girl', 'nithiththurai.com', 'கோ'
6586, 'கோலப்புதுமை', '', 'girl', 'nithiththurai.com', 'கோ'
